48123,,75832,56140,61490,,,,
48123,,75832,56140,61490,,,,
48123,,75832,56140,61490,,,,
48123,,75832,56140,61490,,,,
48123,50266,95820,,,,,,
48123,50266,95820,,,,,,
48123,52110,95820,,,,,,
48123,56290,48331,,,,,,
48123,56208,59265,,,,,,
48123,56208,59265,,,,,,
48123,56208,59265,,,,,,
48123,56208,59265,,,,,,
48123,56208,59265,,,,,,
48123,60104,60150,,,,,,
48123,52110,95820,,,,,,
48123,52110,95820,,,,,,
48123,52110,95820,,,,,,
48123,52110,95820,,,,,,
48123,52110,95820,,,,,,
48123,52110,95820,,,,,,
48123,52110,95820,,,,,,
48123,52110,95820,,,,,52069,
48123,62870,56245,,,,,,
48123,82348,49441,65609,65609,,,,
48123,82348,49441,65609,65609,,,,
48123,65767,49441,,75403,,,,
48123,55121,55103,,,,,,
48123,72051,55103,,,,,,
48123,72051,55103,,,,,,
48123,50362,54812,,,,,,
48123,82086,59244,,,,,,
48123,56752,48331,,48331,,,,
48123,57024,48331,65467,48331,,,,
48123,63688,48331,,,,,,
48123,63688,48331,,,,,,
48123,60287,48331,,,,,47039,
48123,57024,48331,65467,48331,,,,
48123,57024,48331,65467,48331,,,,
48123,60287,48331,,,,,,
48123,56752,48331,,48331,,,,
48123,63688,48331,,,,,,
48123,48580,56911,,,,,,
48123,48580,56911,,,,,46923,
48123,48580,56911,,,,,,
48123,60420,56911,,,,,,
48123,60420,56911,,,,,,
48123,48580,56911,,,,,,
48123,55688,59244,,,,,,
48123,55688,59244,,,,,,
48123,50362,54812,,,,,,
48123,51304,49051,,,,,,
48123,95415,59244,,,,,,
48123,95415,59244,,,,,,
48123,95415,59244,,,,,,
48123,95415,59244,,,,,,
48123,49591,60114,,,,,,
48123,49591,60114,48361,48361,,,,
48123,49491,60114,,,,,,
48123,49491,60114,,,,,,
48123,49491,60114,,,,,,
48123,62870,56245,,,,,,
48123,62870,56245,,,,,,
48123,66623,56245,,,,,,
48123,87761,60150,,,,,,
48123,62870,56245,,,,,,
48123,52471,58852,,,,,,
48123,52471,58852,,,,,,
48123,52471,58852,,,,,,
48123,52471,58852,,,,,,
48123,52471,58852,,,,,,
48123,52471,58852,,,,,,
48123,52471,58852,,,,,,
48123,48734,58852,,,,,,
48123,84059,59265,,,,,,
48123,65385,60059,,,,,,
48123,65385,60059,,,,,,
48123,65385,60059,,,,,,
48123,60700,50898,,,,,,
48123,60700,50898,,,,,,
48123,60700,50898,,,,,,
48123,50266,95820,,,,,,
48123,51304,49051,,,,,,
48123,87761,60150,,,,,,
48123,60787,60150,,,,,,
48123,55121,55103,,,,,48667,
48123,55121,55103,,,,,,
48123,50040,60150,,,,,,
48123,56371,56518,,,,,,
48123,56371,56518,,,,,,
48123,48580,56911,,,,,70680,
48123,55211,48171,,,,,,
48123,55211,48171,,,,,,
48123,55211,48171,,,,,,
48123,55211,48171,,,,,,
48123,58112,69100,,,,,,
48123,50146,49852,59115,78088,,,,49852
48123,55399,50953,62380,,,,,
48123,55399,50953,50109,,,,,
48123,55399,50953,50109,69414,,,31832,
48294,50146,50953,50109,64870,,,,
48123,55399,50953,,,,,,
48123,55399,50953,50109,78088,,,,
48123,55399,50953,,63532,,,,
48123,50146,50953,50215,68443,,,93227,
48123,48867,50953,59115,56852,,,,
48123,48867,50953,82015,56852,,,,
48123,55211,48171,,,,,,
48123,51429,48171,,,,,,
48123,55211,48171,,,,,,
48123,48614,49213,,,,,,
48123,48614,65311,,105175,,,,
48123,53536,55634,,,,,35152,
48123,53536,55634,,,,,,
48123,53536,55634,,,,,,
48123,53536,55634,,,,,,
48123,53536,55634,,,,,,
48123,53536,55634,,,,,,
48123,53536,55634,,,,,,
48123,63042,55634,,,,,,
48123,51760,55634,,,,,,
48123,51760,55634,,,,,,
48123,51760,55634,,,,,,
48123,51760,55634,,,,,,
48123,51760,55634,,,,,,
48123,51760,55634,,,,,,
48123,51767,51034,,50622,,,,
48123,53141,51034,,51034,,,,
48123,51767,51034,,51034,,93174,100983,
48123,58112,69100,,,,,,
48123,58112,69100,,,,,,
48123,54813,50953,,56852,,,,
48294,72700,48171,58013,48171,,,,
48123,61467,78624,,,,,,
48294,61467,78624,,,,,,
48294,61467,78624,,,,,,
48294,61467,78624,,,,,,
48123,51613,50096,,55444,,,,
48123,55678,57281,,,,,,
48123,55678,57281,,,,,,
48123,55678,57281,,,,,,
48294,52472,51417,51305,51417,,,,
48123,60651,50096,55776,74688,,,,
48123,60651,50096,53524,59992,,,,
48123,60651,50096,55776,59992,,,,
48123,60651,50096,55776,74688,,,,
48123,60651,50096,53524,59992,,,,
48123,60651,50096,55776,59992,,,,
48123,60651,50096,55776,74688,,,,
48123,60651,50096,55776,59992,,,,
48123,60651,50096,55776,59992,,,,
48294,50107,69100,,,,,,
48294,50107,69100,,,,,,
48123,53511,69100,,77855,,,,
48123,53511,69100,,77855,,,,
48123,51760,55634,,,,,,
48123,51760,55634,,,,,,
48123,51760,55634,,,,,,
48123,72700,48171,58013,48171,,,,
48123,59834,50096,,74688,,,,
48123,51613,50096,,,,,,
48123,48731,49852,,,,,,
48123,48731,49852,,50738,,,,50738
48123,52903,52243,,,,,,
48123,52903,52243,,,,,,
48123,52903,52243,,,,,,
48123,52903,52243,,,,,,
48123,52903,52243,,,,,,
48123,52903,52243,,,,,,
48123,52903,52243,,,,,,
48123,52903,52243,,,,,,
48123,52903,52243,,,,,,
48123,52903,52243,,,,,,
48123,52903,52243,,,,,,
48123,65616,52243,,,,,,
48123,101906,52243,55448,59862,,,,
48123,,52243,55448,59862,,,,
48123,101906,52243,55448,59862,,,,
48123,101906,52243,55448,59862,,,,
48123,101906,52243,55448,59862,,,,
48123,101906,52243,55448,59862,,,,
48294,101906,52243,55448,59862,,,,
48123,101906,52243,55448,59862,,,,
48123,101906,52243,55448,59862,,,,
48123,101906,52243,55448,59862,,,,
48123,53532,52243,,55400,,,,
48123,53532,52243,,55400,,,,
48123,53532,52243,,55400,,,,
48123,50146,50953,,77504,,,,
48123,50146,50953,,77504,,,103009,
48123,48614,65311,,74217,,,,
48123,48614,65311,,,,,,
48123,48867,50953,50109,63532,,,,
48123,66221,50953,,102304,,,,
48123,48867,50953,59115,56852,,,,
48123,66221,50953,,102304,,,,
48123,66221,50953,,102304,,,,
48123,54813,50953,,53124,,55256,,
48294,54793,63241,54622,54622,,,,
48123,48992,54223,,54242,,,,
48123,58556,55274,,,,,47665,
48123,58556,55274,,,,,47369,
48123,58556,55274,,,,95118,40695,
48123,58556,55274,,,,,,
48123,57693,80736,,,,,,
48123,49194,61837,,,,,,
48123,49194,61837,,,,,74545,
48123,49194,61837,,,,,,
48123,58108,61837,,,,,,
48123,58108,61837,,,,,,
48123,58108,61837,,,,,,
48123,50791,61837,,,,,,
48123,48399,48616,60026,98638,511,,511,
48123,50068,48616,48757,60564,,,26322,
48123,50068,48616,48757,60564,,,,
48123,50068,48616,48757,60564,514,,514,
48123,50068,48616,48757,60564,515,,515,
48123,50068,48616,48757,60564,,,,
48123,50068,48616,48757,60564,,,,
48294,64411,48616,48757,60564,518,,518,
48123,48399,48616,60026,98638,,,,
48123,97862,48616,89872,60564,,,,
48123,58985,55274,,,,,,
48123,58985,55274,,,,,,
48123,58556,55274,,,,,,
48123,52809,56430,,,,,,
48123,50716,56430,,,,,,
48123,50716,56430,,,,,,
48123,52664,56430,48200,48200,,,,
48123,52809,56430,,,,,,
48123,52664,56430,48200,48200,,,,
48123,50716,56430,,,,,,
48123,51276,51354,,,,,,
48123,51276,51354,,,,,,
48123,65424,51354,,53486,,,,
48123,65424,51354,,,,,,
48123,65424,51354,,,,,,
48123,58985,55274,,,,,,
48123,53334,51291,50466,66936,,,,
48123,53334,51291,50466,66936,,,,
48123,49386,55790,,,,,,
48123,51042,55790,,,,,,
48123,49546,55790,,,,,,
48123,49386,55790,,,,,,
48123,49546,55790,,,,,,
48123,53334,51291,50466,66936,,,,
48123,50367,48616,89872,,545,,545,
48123,58985,55274,,,,,,
48123,58491,58764,,,,,,
48123,58491,58764,,,,,,
48123,58491,58764,,,,,,
48123,58491,58764,,,,,,
48123,58491,58764,,,,,,
48294,50791,61837,,,,,,
48123,49386,55790,,,,,,
48123,50249,48655,,54013,,,,
48123,60031,50125,,64912,,,,
48123,50249,48655,,54013,,,,
48123,53334,51291,50466,66936,,,,
48123,49194,61837,,,,,,
48294,49194,61837,,,,,,
48123,65424,51354,,,,,,
48123,65424,51354,,,,,,
48123,48992,54223,,54242,,,,
48123,48992,54223,,54242,,,71124,
48123,48992,54223,,54242,,,,
48123,48992,54223,,54242,,87903,44831,
48123,48992,54223,,54242,,,,
48123,48992,54223,,54242,,,,
48123,67607,48616,,,,,,
48123,63274,63345,,,,,,
48123,58556,55274,,,,,,
48123,58985,55274,,,,,,
48123,58985,55274,,,,,,
48123,53888,49051,,,,,,
48123,49194,61837,,,,,,
48294,49194,61837,,,,,,
48123,54110,57348,,,,,,
48123,54110,57348,,,,,,
48123,54110,57348,,,,,,
48123,54110,57348,,,,,45473,
48123,48763,48616,,53807,,,18951,
48123,68051,51354,,,,,,
48123,68051,51354,,,,,,
48123,68051,51354,,,,,,
48123,55343,51354,,,,,,
48123,68051,51354,,,,,,
48123,63821,51354,,,,,,
48123,63821,51354,,,,,,
48123,58556,55274,,,,,46466,
48123,58985,55274,,,,,,
48123,53334,51291,50466,66936,,,,
48123,53334,51291,50466,66936,,,,
48123,53334,51291,50466,66936,,,,
48123,53334,51291,50466,66936,,,,
48123,50716,56430,,,,,,
48123,50716,56430,,,,,,
48123,50716,56430,,,,,,
48123,50716,56430,,,,,,
48123,50716,56430,,,,,,
48123,50716,56430,,,,,,
48123,50716,56430,,,,,,
48123,50716,56430,,,,,,
48123,52809,56430,,,,,,
48123,52809,56430,,,,,,
48123,52809,56430,,,,,,
48123,52809,56430,,,,,,
48123,52809,56430,,,,,,
48123,52809,56430,,,,,,
48123,52809,56430,,,,,,
48123,52809,56430,,,,,,
48123,52809,56430,,,,,,
48123,51237,50533,,,,,,
48123,52380,50513,,,,,,
48123,78537,51712,,,,,,
48123,69575,59085,,,,,,
48123,,48452,57233,59384,,,,
48123,52312,50125,,,,,,
48294,49194,61837,,,,,,
48123,54888,59085,,,,,,
48123,88841,51712,,,,,25933,
48123,,58725,54151,53245,,,,
48123,49931,59085,,,,,,
48123,76473,52932,,,,,,
48123,62568,63855,56561,49857,,,,
48123,76473,52932,,,,,,
48123,48330,55770,,,,,,
48123,49254,60249,,,,,,
48123,60058,63855,56561,48361,,,,
48123,49008,52205,,,,,,
48123,52207,73577,,,,,,
48123,53331,59726,54688,53854,,,,
48123,78537,51712,,,,,,
48123,59194,56430,,50983,,,,
48294,,64818,48502,48502,,,,
48123,55805,53246,,,,,,
48123,52567,48178,,,,,,
48123,57334,55770,,,,,,
48123,49546,55790,,,,,,
48123,71313,50125,,,,,,
48123,58898,79077,,,,,,
48123,54318,51005,,,,,,
48123,75727,50533,,,,,,
48123,61673,55770,,,,,,
48123,99552,60217,50262,50262,,,,
48123,58405,50513,,,,,,
48123,71313,50125,,,,,,
48123,60639,70721,,,,,,
48123,54354,48178,,,,,,
48123,52380,50513,,,,,,
48123,57334,55770,,,,,,
48294,,58725,54151,53245,,,,
48294,,64818,48502,48502,,,,
48123,87701,57092,66519,64310,,,,
48123,65321,76711,,,,,,
48123,49254,60249,,,,,,
48294,52380,50513,,,,,,
48123,48520,50533,,,,,,
48294,,58725,54151,53245,,,,
48123,52713,79523,,,,,,
48123,60482,56430,,,,,,
48294,99552,60217,50262,50262,,,,
48123,59652,53246,,,,,,
48123,48330,55770,,,,,718,
48123,48272,57092,,50753,,,,
48123,62257,57092,,50753,,,,
48123,48272,57092,,50753,,,,
48123,48710,63855,,48361,,,,
48123,59194,56430,,50983,,,,
48123,60567,55797,53639,53639,,,,
48123,60058,63855,56561,48361,,,,
48123,58546,57092,,,670,,670,
48294,,57092,,,671,,671,
48294,64390,53142,,,,,,
48123,60639,70721,,,,,,
48123,54888,59085,,,,,,
48123,55805,53246,,,,,,
48123,87701,57092,66519,64310,,,,
48123,64390,53142,,,,,,
48123,58938,76351,,,,,,
48123,56935,59726,,,,,,
48123,48520,50533,,,,,,
48123,64390,53142,,,,,,
48123,61673,55770,,,,,,
48123,55805,53246,,,,,,
48123,49931,59085,,,,,,
48123,48197,63639,,57713,,,,
48123,48154,63639,,,,,,
48123,52713,79523,,,,,,
48123,52869,50125,,,,,,
48123,68411,91387,,,,,,
48123,54354,48178,,,,,,
48123,49008,52205,,,,,,
48123,52170,82760,,,,,,
48123,48330,55770,,,,,,
48123,54834,50533,,,,,,
48123,99552,60217,50262,50262,,,,
48123,54888,59085,,,,,,
48123,79929,63639,,50042,,,,
48123,48197,63639,,57713,,,,
48123,56935,59726,,,,,,
48123,60567,55797,53639,53639,,,,
48123,60639,70721,,,,,,
48123,49260,52205,,,,,,
48123,87701,57092,66519,64310,,,,
48123,58938,76351,,,,,,
48123,48520,50533,,,,,,
48123,50918,65819,,,,,,
48123,52312,50125,,,,,,
48123,53148,48487,,,,,,
48123,49254,60249,,,,,,
48123,50791,61837,,,,,,
48123,48710,63855,,48361,,,,
48123,,58725,54151,53245,,,,
48123,,64818,48502,48502,,,,
48123,51237,50533,,,,,,
48123,58546,57092,50753,50753,715,,715,
48123,55480,58217,,,,,,
48123,87701,57092,66519,64310,,,,
48123,49798,55770,,,662,,,
48123,50716,56430,,,,,,
48123,59652,53246,,,,,,
48123,76098,48655,54013,54013,,,,
48123,52713,79523,,,,,,
48123,50352,97712,,,,,911,
48123,48646,63855,48576,48361,,,,
48123,49335,53142,,,,,,
48123,53148,48487,,,,,,
48123,58546,57092,50753,50753,727,,727,
48123,48689,85484,,,,,,
48123,58276,97712,,,33766,,,
48123,50313,50533,,,,,,
48123,48197,63639,,57713,,,,
48123,57577,52205,,,,,,
48123,52207,73577,,,,,,
48123,52535,48452,,,,,,
48123,87701,57092,66519,64310,,,,
48123,49260,52205,,,,,,
48123,49254,60249,,,,,,
48123,50352,97712,,,,,,
48123,76967,98571,,,,,,
48123,74824,98571,,,,,,
48123,,58725,54151,53245,,,,
48123,76888,81853,50262,50262,,,,
48294,49109,48655,,,,,,
48123,58546,57092,50753,50753,744,,744,
48123,49293,56430,,48200,,,,
48123,59652,53246,,,,,,
48123,79929,63639,,50042,,,,
48123,60031,50125,,64912,,,,
48123,56290,48331,,,,,,
48123,92299,57004,,63124,,,,
48123,,90340,,,38908,105390,,
48123,91459,56462,,,,,,
48294,52869,50125,,,,,,
48123,49546,55790,,,,,,
48123,49232,50533,,,,,,
48123,49254,60249,,,,,,
48123,49109,48655,,,,,,
48123,73097,90797,,,,,,
48123,76473,52932,,,,,,
48123,49984,56462,,,,,,
48123,49109,48655,,,,,,
48123,54354,48178,,,,,,
48123,51042,55790,,,,,,
48123,,57092,,,764,,764,
48123,58546,57092,50753,50753,765,,765,
48123,50313,50533,,,,,,
48123,49293,56430,,48200,,,,
48123,54354,48178,,,,,,
48123,99552,60217,50262,50262,,,,
48123,52207,73577,,,,,,
48123,49109,48655,,,,,,
48123,49546,55790,,,,,,
48294,64390,53142,,,,,,
48123,86138,93821,,60111,,,,
48123,54354,48178,,,,,,
48123,58938,76351,,,,,,
48123,52740,59726,,,,,,
48123,58994,49000,,,,,,
48123,54354,48178,,,,,,
48123,52607,48945,,,,,11832,
48123,51237,50533,,,,,,
48123,49254,60249,,,,,,
48123,49386,55790,,,,,,
48123,79929,63639,,50042,,,,
48123,60031,50125,,64912,,,,
48123,52380,50513,,,,,,
48123,54354,48178,,,,,,
48123,57334,55770,,,,,,
48123,49293,56430,,48200,,,,
48123,52869,50125,,,,,,
48123,67714,52205,,,43708,,,
48123,79258,65819,,,,,,
48123,49546,55790,,,,,,
48123,67714,52205,,,,,,
48123,76888,81853,50262,50262,,,,
48123,69575,59085,,,,,,
48123,62257,57092,,50753,,,,
48123,48710,63855,,48361,,,,
48123,60088,59085,,,,,,
48123,49109,48655,,,,,,
48123,58748,56326,,,,,,
48123,58938,76351,,,,,,
48123,59194,56430,,50983,,,,
48123,67714,52205,,,,,,
48123,59652,53246,,,,,,
48123,50313,50533,,,,,,
48123,61427,52205,,,,,,
48123,65227,51712,,,,,,
48123,60058,63855,56561,48361,,,,
48123,69276,59726,,,17821,,,
48123,51472,102231,,100775,,,,
48123,54834,50533,,,,,,
48123,53720,48487,,,,,,
48123,60088,59085,,,,,,
48123,78537,51712,,,,,,
48123,52713,79523,,,,,,
48123,56276,50533,,,,,,
48123,,48655,71948,71948,,,,
48123,52535,48452,,,,,,
48123,60567,55797,53639,53639,,,,
48123,52207,73577,,,,,,
48123,86138,93821,,60111,,,,
48123,48330,55770,,,,,,
48123,57334,55770,,,,,,
48123,60031,50125,,64912,,,,
48123,52740,59726,,,,,,
48123,51472,102231,,100775,,,,
48123,48330,55770,,,,,,
48123,49386,55790,,,,,,
48123,86138,93821,,60111,,,,
48123,58405,50513,,,,,,
48123,49931,59085,,,,,,
48123,52126,48655,54013,54013,,,,
48123,55805,53246,,,,,,
48123,52740,59726,,,,,,
48123,58938,76351,,,,,,
48123,74758,54040,,,,,,
48123,76888,81853,50262,50262,,,,
48123,60088,59085,,,,,,
48123,61673,55770,,,,,,
48123,48520,50533,,,,,,
48123,55480,58217,,,,,,
48123,60639,70721,,,,,,
48123,49260,52205,,,,,,
48123,76098,48655,54013,54013,,,,
48123,69575,59085,,,,,,
48123,49008,52205,,,,,,
48123,52312,50125,,,,,,
48123,56276,50533,,,,,,
48123,52607,48945,,,,,28780,
48123,49293,56430,,48200,,,,
48123,58748,56326,,,,,,
48123,48272,57092,,50753,,,,
48123,,58725,54151,53245,,,,
48123,68411,91387,,,,,,
48123,49293,56430,,48200,,,,
48123,50843,63639,,,,,,
48123,53331,59726,54688,53854,,,,
48123,58546,57092,50753,50753,859,,859,
48123,55480,58217,,,,,,
48123,52567,48178,,,,,28669,
48123,50007,55797,,51848,,,,
48123,48272,57092,,50753,,,,
48123,52312,50125,,,,,,
48123,48154,63639,,,,,84949,
48123,51237,50533,,,,,,
48123,60058,63855,56561,48361,,,,
48123,60482,56430,,48200,,,,
48123,,57092,,,869,,869,
